"","ad_id","campaign_id","age","gender","interest","Impressions","Clicks","Spent","Total_Conversion","Approved_Conversion","CTR","CPC","CostPerConv_Total","CostPerConv_Approved","CPM"
"861",1121814,1178,32,1,27,2223278,421,612.3000032,38,13,0.0189,1.4544,16.1132,47.1,0.28
"862",1121815,1178,32,1,27,240497,36,51.84000087,1,0,0.015,1.44,51.84,51.84000087,0.22
"863",1121816,1178,32,1,27,259984,37,54.7900002,5,0,0.0142,1.4808,10.958,54.7900002,0.21
"864",1121817,1178,32,1,28,606786,127,179.050001,11,3,0.0209,1.4098,16.2773,59.6833,0.3
"865",1121818,1178,32,1,28,83270,13,17.74000001,1,0,0.0156,1.3646,17.74,17.74000001,0.21
"866",1121819,1178,32,1,28,1189509,268,375.7199963,7,3,0.0225,1.4019,53.6743,125.24,0.32
"867",1121820,1178,32,1,28,11471,1,1.570000052,0,0,0.0087,1.57,1.570000052,1.570000052,0.14
"868",1121824,1178,32,1,29,1705246,295,429.4799981,23,10,0.0173,1.4559,18.673,42.948,0.25
"869",1121826,1178,32,1,29,418016,63,95.8500005,3,1,0.0151,1.5214,31.95,95.85,0.23
"870",1121827,1178,32,1,29,30155,3,3.819999933,1,0,0.0099,1.2733,3.82,3.819999933,0.13
"871",1121828,1178,32,1,29,990404,153,226.5399992,12,6,0.0154,1.4807,18.8783,37.7567,0.23
"872",1121829,1178,32,1,30,187468,34,50.72000062,2,1,0.0181,1.4918,25.36,50.72,0.27
"873",1121832,1178,32,1,30,208301,33,54.57000089,1,0,0.0158,1.6536,54.57,54.57000089,0.26
"874",1121833,1178,32,1,30,101856,16,25.22000039,4,1,0.0157,1.5763,6.305,25.22,0.25
"875",1121835,1178,32,1,31,48935,7,9.970000267,1,1,0.0143,1.4243,9.97,9.97,0.2
"876",1121839,1178,32,1,31,13911,1,1.730000019,1,1,0.0072,1.73,1.73,1.73,0.12
"877",1121841,1178,32,1,32,511726,77,123.0900019,8,4,0.015,1.5986,15.3863,30.7725,0.24
"878",1121843,1178,32,1,32,177452,24,37.83000016,2,0,0.0135,1.5763,18.915,37.83000016,0.21
"879",1121844,1178,32,1,32,149808,20,33.03999937,1,1,0.0134,1.652,33.04,33.04,0.22
"880",1121845,1178,32,1,32,390339,60,105.0199997,9,6,0.0154,1.7503,11.6689,17.5033,0.27
"881",1121846,1178,32,1,32,8350,0,0,1,0,0,0,0,0,0
"882",1121847,1178,32,1,36,39339,4,5.929999948,1,0,0.0102,1.4825,5.93,5.929999948,0.15
"883",1121854,1178,32,1,63,8587,0,0,1,0,0,0,0,0,0
"884",1121855,1178,32,1,63,24893,2,3.75,1,0,0.008,1.875,3.75,3.75,0.15
"885",1121856,1178,32,1,63,1296189,212,343.2599944,14,4,0.0164,1.6192,24.5186,85.815,0.26
"886",1121857,1178,32,1,63,91607,12,19.1899997,2,1,0.0131,1.5992,9.595,19.19,0.21
"887",1121859,1178,32,1,64,238036,38,61.02999771,6,3,0.016,1.6061,10.1717,20.3433,0.26
"888",1121860,1178,32,1,64,254344,35,56.16999996,2,1,0.0138,1.6049,28.085,56.17,0.22
"889",1121861,1178,32,1,64,157705,23,39.23000026,2,0,0.0146,1.7057,19.615,39.23000026,0.25
"890",1121862,1178,32,1,64,411571,60,99.1799984,6,1,0.0146,1.653,16.53,99.18,0.24
"891",1121863,1178,32,1,64,94136,11,16.17999971,1,0,0.0117,1.4709,16.18,16.17999971,0.17
"892",1121867,1178,32,1,65,82640,16,23.97000039,1,1,0.0194,1.4981,23.97,23.97,0.29
"893",1121869,1178,32,1,65,17870,2,2.620000005,1,1,0.0112,1.31,2.62,2.62,0.15
"894",1121871,1178,32,1,2,19178,2,2.779999971,1,1,0.0104,1.39,2.78,2.78,0.14
"895",1121873,1178,32,1,2,5264,0,0,1,0,0,0,0,0,0
"896",1121874,1178,32,1,2,145548,28,42.37000036,2,1,0.0192,1.5132,21.185,42.37,0.29
"897",1121876,1178,32,1,2,82455,15,22.04999971,1,0,0.0182,1.47,22.05,22.04999971,0.27
"898",1121877,1178,32,1,7,44189,7,10.31999981,2,0,0.0158,1.4743,5.16,10.31999981,0.23
"899",1121878,1178,32,1,7,45199,7,9.809999943,1,0,0.0155,1.4014,9.81,9.809999943,0.22
"900",1121881,1178,32,1,7,221843,43,63.45000076,5,0,0.0194,1.4756,12.69,63.45000076,0.29
"901",1121888,1178,32,1,66,41672,6,10.54999995,2,1,0.0144,1.7583,5.275,10.55,0.25
"902",1121889,1178,37,1,10,127546,25,38.94000041,2,0,0.0196,1.5576,19.47,38.94000041,0.31
"903",1121890,1178,37,1,10,127865,28,38.02999961,3,1,0.0219,1.3582,12.6767,38.03,0.3
"904",1121891,1178,37,1,10,1025327,229,314.2999983,16,2,0.0223,1.3725,19.6437,157.15,0.31
"905",1121894,1178,37,1,10,561415,124,173.76,3,0,0.0221,1.4013,57.92,173.76,0.31
"906",1121895,1178,37,1,15,132803,25,37.32000124,2,1,0.0188,1.4928,18.66,37.32,0.28
"907",1121897,1178,37,1,15,24664,2,2.629999995,1,1,0.0081,1.315,2.63,2.63,0.11
"908",1121901,1178,37,1,16,1020561,172,263.8100007,7,3,0.0169,1.5338,37.6871,87.9367,0.26
"909",1121902,1178,37,1,16,682143,114,177.1099993,6,2,0.0167,1.5536,29.5183,88.555,0.26
"910",1121903,1178,37,1,16,1247717,222,343.4199994,11,4,0.0178,1.5469,31.22,85.855,0.28
"911",1121904,1178,37,1,16,146406,23,33.22999942,1,1,0.0157,1.4448,33.23,33.23,0.23
"912",1121905,1178,37,1,16,905699,161,234.6599982,4,1,0.0178,1.4575,58.665,234.66,0.26
"913",1121906,1178,37,1,16,1184580,194,297.8299981,14,3,0.0164,1.5352,21.2736,99.2767,0.25
"914",1121907,1178,37,1,18,98057,20,31.00999963,1,1,0.0204,1.5505,31.01,31.01,0.32
"915",1121917,1178,37,1,19,238735,56,84.65999889,4,1,0.0235,1.5118,21.165,84.66,0.35
"916",1121918,1178,37,1,19,320657,77,115.8800026,2,0,0.024,1.5049,57.94,115.8800026,0.36
"917",1121925,1178,37,1,21,244074,57,84.51000023,4,2,0.0234,1.4826,21.1275,42.255,0.35
"918",1121928,1178,37,1,21,39146,8,13.05999959,1,0,0.0204,1.6325,13.06,13.05999959,0.33
"919",1121931,1178,37,1,22,78468,15,23.64999962,1,0,0.0191,1.5767,23.65,23.64999962,0.3
"920",1121933,1178,37,1,22,325653,63,89.35000026,2,0,0.0193,1.4183,44.675,89.35000026,0.27
"921",1121935,1178,37,1,22,66277,12,17.30000019,1,0,0.0181,1.4417,17.3,17.30000019,0.26
"922",1121936,1178,37,1,22,93002,16,23.33999968,1,0,0.0172,1.4587,23.34,23.33999968,0.25
"923",1121944,1178,37,1,24,109723,27,40.9600004,1,0,0.0246,1.517,40.96,40.9600004,0.37
"924",1121948,1178,37,1,24,118941,35,50.11000001,4,1,0.0294,1.4317,12.5275,50.11,0.42
"925",1121949,1178,37,1,25,221576,47,66.79000068,6,1,0.0212,1.4211,11.1317,66.79,0.3
"926",1121953,1178,37,1,25,8341,1,1.639999986,1,0,0.012,1.64,1.64,1.639999986,0.2
"927",1121954,1178,37,1,25,120335,26,36.2299993,2,0,0.0216,1.3935,18.115,36.2299993,0.3
"928",1121955,1178,37,1,26,182098,40,62.86999989,1,1,0.022,1.5717,62.87,62.87,0.35
"929",1121956,1178,37,1,26,227473,52,71.58000052,1,1,0.0229,1.3765,71.58,71.58,0.31
"930",1121962,1178,37,1,27,1050947,230,350.5099957,6,1,0.0219,1.524,58.4183,350.51,0.33
"931",1121963,1178,37,1,27,720859,162,213.6899986,13,5,0.0225,1.3191,16.4377,42.738,0.3
"932",1121971,1178,37,1,28,41111,8,10.96000016,1,0,0.0195,1.37,10.96,10.96000016,0.27
"933",1121973,1178,37,1,29,148616,25,37.39999962,6,4,0.0168,1.496,6.2333,9.35,0.25
"934",1121976,1178,37,1,29,707260,135,210.8200028,13,6,0.0191,1.5616,16.2169,35.1367,0.3
"935",1121977,1178,37,1,29,139596,26,42.41000032,1,1,0.0186,1.6312,42.41,42.41,0.3
"936",1121983,1178,37,1,30,105399,22,33.19999933,2,0,0.0209,1.5091,16.6,33.19999933,0.31
"937",1121994,1178,37,1,32,222378,50,72.91000104,1,0,0.0225,1.4582,72.91,72.91000104,0.33
"938",1122003,1178,37,1,63,975792,210,293.8800011,10,4,0.0215,1.3994,29.388,73.47,0.3
"939",1122004,1178,37,1,63,579150,125,167.0499997,5,1,0.0216,1.3364,33.41,167.05,0.29
"940",1122005,1178,37,1,63,449588,81,123.800001,5,2,0.018,1.5284,24.76,61.9,0.28
"941",1122006,1178,37,1,63,318157,56,85.70000196,3,0,0.0176,1.5304,28.5667,85.70000196,0.27
"942",1122007,1178,37,1,63,196967,43,65.17999971,2,1,0.0218,1.5158,32.59,65.18,0.33
"943",1122011,1178,37,1,64,158298,37,46.43000007,4,1,0.0234,1.2549,11.6075,46.43,0.29
"944",1122012,1178,37,1,64,222739,55,68.55999959,5,2,0.0247,1.2465,13.712,34.28,0.31
"945",1122022,1178,37,1,2,20780,5,8.189999938,1,0,0.0241,1.638,8.19,8.189999938,0.39
"946",1122027,1178,37,1,7,128616,33,48.54999948,2,0,0.0257,1.4712,24.275,48.54999948,0.38
"947",1122039,1178,42,1,10,258954,61,82.27999902,1,0,0.0236,1.3489,82.28,82.27999902,0.32
"948",1122040,1178,42,1,10,205289,48,71.53000104,3,0,0.0234,1.4902,23.8433,71.53000104,0.35
"949",1122041,1178,42,1,10,611601,138,191.419996,8,3,0.0226,1.3871,23.9275,63.8067,0.31
"950",1122043,1178,42,1,10,947657,233,321.8700004,8,4,0.0246,1.3814,40.2338,80.4675,0.34
"951",1122044,1178,42,1,10,233043,49,65.03000033,2,0,0.021,1.3271,32.515,65.03000033,0.28
"952",1122047,1178,42,1,15,582725,142,194.8099988,9,2,0.0244,1.3719,21.6456,97.405,0.33
"953",1122052,1178,42,1,16,265038,51,78.45999932,2,1,0.0192,1.5384,39.23,78.46,0.3
"954",1122054,1178,42,1,16,222273,39,53.62999868,6,1,0.0175,1.3751,8.9383,53.63,0.24
"955",1122055,1178,42,1,16,797234,170,243.7699978,4,1,0.0213,1.4339,60.9425,243.77,0.31
"956",1122056,1178,42,1,16,925555,182,262.8899981,4,2,0.0197,1.4445,65.7225,131.445,0.28
"957",1122058,1178,42,1,18,22210,3,4.050000191,1,1,0.0135,1.35,4.05,4.05,0.18
"958",1122075,1178,42,1,21,46391,11,16.40999985,3,1,0.0237,1.4918,5.47,16.41,0.35
"959",1122078,1178,42,1,21,190477,42,66.38999987,1,0,0.022,1.5807,66.39,66.38999987,0.35
"960",1122079,1178,42,1,21,25382,7,9.609999895,1,0,0.0276,1.3729,9.61,9.609999895,0.38
"961",1122085,1178,42,1,22,65726,17,22.12000012,2,0,0.0259,1.3012,11.06,22.12000012,0.34
"962",1122089,1178,42,1,23,195220,51,78.06000042,1,0,0.0261,1.5306,78.06,78.06000042,0.4
"963",1122092,1178,42,1,23,107501,27,40.87999928,2,2,0.0251,1.5141,20.44,20.44,0.38
"964",1122101,1178,42,1,25,197772,63,88.21000016,7,2,0.0319,1.4002,12.6014,44.105,0.45
"965",1122102,1178,42,1,25,138154,35,48.93999863,1,0,0.0253,1.3983,48.94,48.93999863,0.35
"966",1122103,1178,42,1,25,270124,69,95.84999895,2,0,0.0255,1.3891,47.925,95.84999895,0.35
"967",1122105,1178,42,1,26,303971,77,106.9299998,11,6,0.0253,1.3887,9.7209,17.8217,0.35
"968",1122107,1178,42,1,26,682046,183,254.419997,4,2,0.0268,1.3903,63.605,127.21,0.37
"969",1122109,1178,42,1,26,328365,83,117.3400005,2,1,0.0253,1.4137,58.67,117.34,0.36
"970",1122112,1178,42,1,27,1083259,276,390.2599992,11,0,0.0255,1.414,35.4782,390.2599992,0.36
"971",1122113,1178,42,1,27,913929,245,340.4099993,7,2,0.0268,1.3894,48.63,170.205,0.37
"972",1122118,1178,42,1,28,101586,24,33.47000039,2,1,0.0236,1.3946,16.735,33.47,0.33
"973",1122120,1178,42,1,28,181053,46,66.27999985,3,1,0.0254,1.4409,22.0933,66.28,0.37
"974",1122121,1178,42,1,28,133419,35,48.18000007,2,1,0.0262,1.3766,24.09,48.18,0.36
"975",1122125,1178,42,1,29,489573,113,156.1199993,3,2,0.0231,1.3816,52.04,78.06,0.32
"976",1122127,1178,42,1,29,822023,194,288.3300035,6,0,0.0236,1.4862,48.055,288.3300035,0.35
"977",1122131,1178,42,1,30,93176,29,40.37000024,1,1,0.0311,1.3921,40.37,40.37,0.43
"978",1122138,1178,42,1,31,47229,13,19.27999985,1,0,0.0275,1.4831,19.28,19.27999985,0.41
"979",1122139,1178,42,1,31,92263,24,34.03000015,1,0,0.026,1.4179,34.03,34.03000015,0.37
"980",1122140,1178,42,1,31,81551,21,29.67000008,1,0,0.0258,1.4129,29.67,29.67000008,0.36
"981",1122145,1178,42,1,32,141037,32,47.78999913,3,0,0.0227,1.4934,15.93,47.78999913,0.34
"982",1122146,1178,42,1,32,319501,79,111.6500003,0,0,0.0247,1.4133,111.6500003,111.6500003,0.35
"983",1122149,1178,42,1,36,72741,19,24.33000016,2,0,0.0261,1.2805,12.165,24.33000016,0.33
"984",1122154,1178,42,1,63,597419,135,188.5100002,2,1,0.0226,1.3964,94.255,188.51,0.32
"985",1122157,1178,42,1,63,98768,21,33.14000034,1,1,0.0213,1.5781,33.14,33.14,0.34
"986",1122160,1178,42,1,64,173165,41,59.85000026,1,0,0.0237,1.4598,59.85,59.85000026,0.35
"987",1122165,1178,42,1,65,55823,13,21.10999966,1,1,0.0233,1.6238,21.11,21.11,0.38
"988",1122166,1178,42,1,65,118451,28,38.35000062,4,1,0.0236,1.3696,9.5875,38.35,0.32
"989",1122176,1178,42,1,2,74424,22,30.84000027,1,1,0.0296,1.4018,30.84,30.84,0.41
"990",1122177,1178,42,1,7,47929,12,14.58999991,1,1,0.025,1.2158,14.59,14.59,0.3
"991",1122182,1178,42,1,7,40801,12,15.91999972,0,0,0.0294,1.3267,15.91999972,15.91999972,0.39
"992",1122183,1178,42,1,66,66017,17,24.22000015,1,0,0.0258,1.4247,24.22,24.22000015,0.37
"993",1122189,1178,47,1,10,725043,179,238.4000007,5,3,0.0247,1.3318,47.68,79.4667,0.33
"994",1122191,1178,47,1,10,382776,97,132.7300007,5,1,0.0253,1.3684,26.546,132.73,0.35
"995",1122192,1178,47,1,10,548250,137,201.6000042,5,1,0.025,1.4715,40.32,201.6,0.37
"996",1122193,1178,47,1,10,1358324,346,465.0799981,8,2,0.0255,1.3442,58.135,232.54,0.34
"997",1122197,1178,47,1,15,662249,163,234.9399992,2,0,0.0246,1.4413,117.47,234.9399992,0.35
"998",1122200,1178,47,1,15,559554,139,195.0799994,2,0,0.0248,1.4035,97.54,195.0799994,0.35
"999",1122201,1178,47,1,16,320757,68,104.6899989,2,0,0.0212,1.5396,52.345,104.6899989,0.33
"1000",1122202,1178,47,1,16,906151,202,295.5499957,1,0,0.0223,1.4631,295.55,295.5499957,0.33
"1001",1122203,1178,47,1,16,699314,164,226.0300014,3,0,0.0235,1.3782,75.3433,226.0300014,0.32
"1002",1122204,1178,47,1,16,850337,198,287.690003,3,1,0.0233,1.453,95.8967,287.69,0.34
"1003",1122205,1178,47,1,16,1015460,247,315.9000051,9,2,0.0243,1.2789,35.1,157.95,0.31
"1004",1122209,1178,47,1,18,890295,227,332.9899989,1,0,0.0255,1.4669,332.99,332.9899989,0.37
"1005",1122210,1178,47,1,18,791817,194,282.490001,4,2,0.0245,1.4561,70.6225,141.245,0.36
"1006",1122211,1178,47,1,18,317601,76,115.6600008,1,0,0.0239,1.5218,115.66,115.6600008,0.36
"1007",1122212,1178,47,1,18,685211,164,247.3200026,4,3,0.0239,1.508,61.83,82.44,0.36
"1008",1122213,1178,47,1,19,32781,7,11.20000017,2,2,0.0214,1.6,5.6,5.6,0.34
"1009",1122216,1178,47,1,19,76785,19,25.45999998,3,0,0.0247,1.34,8.4867,25.45999998,0.33
"1010",1122217,1178,47,1,19,719083,206,299.5299983,12,5,0.0286,1.454,24.9608,59.906,0.42
"1011",1122223,1178,47,1,20,368480,107,140.4200011,5,4,0.029,1.3123,28.084,35.105,0.38
"1012",1122224,1178,47,1,20,260945,73,100.8800011,2,2,0.028,1.3819,50.44,50.44,0.39
"1013",1122225,1178,47,1,21,40998,10,13.35000038,1,0,0.0244,1.335,13.35,13.35000038,0.33
"1014",1122227,1178,47,1,21,183293,53,73.74999964,2,1,0.0289,1.3915,36.875,73.75,0.4
"1015",1122232,1178,47,1,22,221561,55,76.75999916,1,0,0.0248,1.3956,76.76,76.75999916,0.35
"1016",1122233,1178,47,1,22,436943,109,145.8199974,1,1,0.0249,1.3378,145.82,145.82,0.33
"1017",1122240,1178,47,1,23,284488,90,125.2700011,1,1,0.0316,1.3919,125.27,125.27,0.44
"1018",1122244,1178,47,1,24,85083,32,38.62999976,1,1,0.0376,1.2072,38.63,38.63,0.45
"1019",1122246,1178,47,1,24,14167,5,7.139999986,1,0,0.0353,1.428,7.14,7.139999986,0.5
"1020",1122249,1178,47,1,25,300637,84,116.9899981,2,0,0.0279,1.3927,58.495,116.9899981,0.39
"1021",1122253,1178,47,1,25,449921,129,175.9700005,5,1,0.0287,1.3641,35.194,175.97,0.39
"1022",1122254,1178,47,1,25,282899,71,105.6600007,1,0,0.0251,1.4882,105.66,105.6600007,0.37
"1023",1122257,1178,47,1,26,669671,186,259.1799988,4,1,0.0278,1.3934,64.795,259.18,0.39
"1024",1122258,1178,47,1,26,108655,28,46.92000186,1,0,0.0258,1.6757,46.92,46.92000186,0.43
"1025",1122260,1178,47,1,26,536248,146,187.7399978,3,0,0.0272,1.2859,62.58,187.7399978,0.35
"1026",1122262,1178,47,1,27,1055017,265,380.6599952,16,2,0.0251,1.4365,23.7912,190.33,0.36
"1027",1122265,1178,47,1,27,1428421,367,541.7000023,10,0,0.0257,1.476,54.17,541.7000023,0.38
"1028",1122266,1178,47,1,27,1088027,272,409.5600026,9,4,0.025,1.5057,45.5067,102.39,0.38
"1029",1122267,1178,47,1,28,288517,78,102.3900002,3,0,0.027,1.3127,34.13,102.3900002,0.35
"1030",1122268,1178,47,1,28,202231,53,67.13000107,3,1,0.0262,1.2666,22.3767,67.13,0.33
"1031",1122270,1178,47,1,28,73222,16,22.86000025,1,0,0.0219,1.4288,22.86,22.86000025,0.31
"1032",1122271,1178,47,1,28,348542,96,134.889999,2,0,0.0275,1.4051,67.445,134.889999,0.39
"1033",1122273,1178,47,1,29,1097966,266,369.069997,16,8,0.0242,1.3875,23.0669,46.1337,0.34
"1034",1122274,1178,47,1,29,526923,138,198.0899972,2,1,0.0262,1.4354,99.045,198.09,0.38
"1035",1122276,1178,47,1,29,264386,66,91.00000054,4,1,0.025,1.3788,22.75,91,0.34
"1036",1122277,1178,47,1,29,854940,227,297.9100007,8,3,0.0266,1.3124,37.2388,99.3033,0.35
"1037",1122279,1178,47,1,30,113567,34,50.29000044,3,0,0.0299,1.4791,16.7633,50.29000044,0.44
"1038",1122282,1178,47,1,30,22859,6,9.419999838,1,0,0.0262,1.57,9.42,9.419999838,0.41
"1039",1122288,1178,47,1,31,51754,13,20.51999998,1,0,0.0251,1.5785,20.52,20.51999998,0.4
"1040",1122290,1178,47,1,31,104347,28,38.13999993,4,3,0.0268,1.3621,9.535,12.7133,0.37
"1041",1122303,1178,47,1,63,391998,97,142.0500025,3,1,0.0247,1.4644,47.35,142.05,0.36
"1042",1122304,1178,47,1,63,1111156,282,402.3000026,5,0,0.0254,1.4266,80.46,402.3000026,0.36
"1043",1122308,1178,47,1,63,427772,117,159.299999,3,1,0.0274,1.3615,53.1,159.3,0.37
"1044",1122310,1178,47,1,64,536457,136,193.6599991,2,1,0.0254,1.424,96.83,193.66,0.36
"1045",1122311,1178,47,1,64,179894,43,66.83999872,2,0,0.0239,1.5544,33.42,66.83999872,0.37
"1046",1122312,1178,47,1,64,479882,131,178.6700007,6,0,0.0273,1.3639,29.7783,178.6700007,0.37
"1047",1122313,1178,47,1,64,358261,91,130.3600011,1,0,0.0254,1.4325,130.36,130.3600011,0.36
"1048",1122316,1178,47,1,65,346688,88,114.8599998,2,0,0.0254,1.3052,57.43,114.8599998,0.33
"1049",1314296,1178,32,0,100,33445,2,3.199999928,1,0,0.006,1.6,3.2,3.199999928,0.1
"1050",1314297,1178,32,0,101,72228,5,7.529999852,4,4,0.0069,1.506,1.8825,1.8825,0.1
"1051",1314298,1178,32,0,102,49699,2,2.690000057,2,1,0.004,1.345,1.345,2.69,0.05
"1052",1314299,1178,32,0,103,189761,18,27.32999969,4,1,0.0095,1.5183,6.8325,27.33,0.14
"1053",1314301,1178,32,0,105,312524,37,53.78999972,2,0,0.0118,1.4538,26.895,53.78999972,0.17
"1054",1314303,1178,32,0,107,496760,42,61.00999904,10,3,0.0085,1.4526,6.101,20.3367,0.12
"1055",1314306,1178,32,0,110,310988,34,46.66999936,11,3,0.0109,1.3726,4.2427,15.5567,0.15
"1056",1314307,1178,32,0,111,98606,9,12.10999984,1,0,0.0091,1.3456,12.11,12.10999984,0.12
"1057",1314308,1178,32,0,112,51104,2,3.199999928,3,1,0.0039,1.6,1.0667,3.2,0.06
"1058",1314309,1178,32,0,113,276762,22,32.09000015,5,1,0.0079,1.4586,6.418,32.09,0.12
"1059",1314312,1178,37,0,101,33534,2,2.960000038,1,1,0.006,1.48,2.96,2.96,0.09
"1060",1314313,1178,37,0,102,128859,16,23.69999957,1,0,0.0124,1.4812,23.7,23.69999957,0.18
"1061",1314314,1178,37,0,103,92080,12,16.94000018,3,2,0.013,1.4117,5.6467,8.47,0.18
"1062",1314316,1178,37,0,105,211882,33,46.64999926,3,1,0.0156,1.4136,15.55,46.65,0.22
"1063",1314318,1178,37,0,107,112776,9,12.67999995,1,0,0.008,1.4089,12.68,12.67999995,0.11
"1064",1314319,1178,37,0,108,145324,14,19.82000005,2,1,0.0096,1.4157,9.91,19.82,0.14
"1065",1314320,1178,37,0,109,106492,14,21.26000023,2,0,0.0131,1.5186,10.63,21.26000023,0.2
"1066",1314321,1178,37,0,110,233845,30,40.73000062,3,0,0.0128,1.3577,13.5767,40.73000062,0.17
"1067",1314323,1178,37,0,112,155426,17,25.01000023,3,0,0.0109,1.4712,8.3367,25.01000023,0.16
"1068",1314324,1178,37,0,113,97540,8,11.5199995,2,1,0.0082,1.44,5.76,11.52,0.12
"1069",1314325,1178,37,0,114,61441,5,7.700000048,1,0,0.0081,1.54,7.7,7.700000048,0.13
"1070",1314326,1178,42,0,100,76703,9,12.14999962,3,1,0.0117,1.35,4.05,12.15,0.16
"1071",1314327,1178,42,0,101,68619,10,14.96000034,1,0,0.0146,1.496,14.96,14.96000034,0.22
"1072",1314330,1178,42,0,104,17559,1,1.49000001,1,1,0.0057,1.49,1.49,1.49,0.08
"1073",1314331,1178,42,0,105,137879,19,28.47000003,2,0,0.0138,1.4984,14.235,28.47000003,0.21
"1074",1314332,1178,42,0,106,67710,10,15.14999998,1,0,0.0148,1.515,15.15,15.14999998,0.22
"1075",1314333,1178,42,0,107,348180,41,60.22999907,3,1,0.0118,1.469,20.0767,60.23,0.17
"1076",1314334,1178,42,0,108,146246,18,28.71999955,3,1,0.0123,1.5956,9.5733,28.72,0.2
"1077",1314336,1178,42,0,110,187236,24,34.86999965,2,2,0.0128,1.4529,17.435,17.435,0.19
"1078",1314337,1178,42,0,111,72157,9,13.50000036,1,1,0.0125,1.5,13.5,13.5,0.19
"1079",1314338,1178,42,0,112,91180,10,13.55999994,1,0,0.011,1.356,13.56,13.55999994,0.15
"1080",1314339,1178,42,0,113,86293,6,9.259999871,1,1,0.007,1.5433,9.26,9.26,0.11
"1081",1314341,1178,47,0,100,101410,12,17.94000006,4,0,0.0118,1.495,4.485,17.94000006,0.18
"1082",1314343,1178,47,0,102,134245,18,25.75000024,2,1,0.0134,1.4306,12.875,25.75,0.19
"1083",1314345,1178,47,0,104,125650,20,30.08000076,4,0,0.0159,1.504,7.52,30.08000076,0.24
"1084",1314346,1178,47,0,105,50406,5,7.26000011,1,1,0.0099,1.452,7.26,7.26,0.14
"1085",1314348,1178,47,0,107,121769,13,18.41999996,2,1,0.0107,1.4169,9.21,18.42,0.15
"1086",1314349,1178,47,0,108,267106,34,50.5,4,1,0.0127,1.4853,12.625,50.5,0.19
"1087",1314350,1178,47,0,109,365539,57,82.13999915,5,2,0.0156,1.4411,16.428,41.07,0.22
"1088",1314351,1178,47,0,110,188758,25,36.60000038,2,1,0.0132,1.464,18.3,36.6,0.19
"1089",1314353,1178,47,0,112,108426,13,19.58000016,1,0,0.012,1.5062,19.58,19.58000016,0.18
"1090",1314354,1178,47,0,113,138525,9,13.65000045,3,0,0.0065,1.5167,4.55,13.65000045,0.1
"1091",1314355,1178,47,0,114,150858,21,30.26000011,1,0,0.0139,1.441,30.26,30.26000011,0.2
"1092",1314357,1178,32,1,101,524306,81,113.6800029,10,4,0.0154,1.4035,11.368,28.42,0.22
"1093",1314358,1178,32,1,102,104496,9,11.42999983,3,2,0.0086,1.27,3.81,5.715,0.11
"1094",1314359,1178,32,1,103,452519,68,99.52000237,7,2,0.015,1.4635,14.2171,49.76,0.22
"1095",1314360,1178,32,1,104,442919,76,110.7800021,21,2,0.0172,1.4576,5.2752,55.39,0.25
"1096",1314361,1178,32,1,105,596831,86,120.8799992,11,0,0.0144,1.4056,10.9891,120.8799992,0.2
"1097",1314362,1178,32,1,106,173912,26,35.54000032,2,1,0.015,1.3669,17.77,35.54,0.2
"1098",1314363,1178,32,1,107,780967,86,119.6400018,20,4,0.011,1.3912,5.982,29.91,0.15
"1099",1314364,1178,32,1,108,132124,8,11.18999994,4,0,0.0061,1.3987,2.7975,11.18999994,0.08
"1100",1314365,1178,32,1,109,623137,100,138.9200006,12,1,0.016,1.3892,11.5767,138.92,0.22
"1101",1314366,1178,32,1,110,99020,10,14.48000044,4,1,0.0101,1.448,3.62,14.48,0.15
"1102",1314367,1178,32,1,111,665817,117,163.8000002,23,9,0.0176,1.4,7.1217,18.2,0.25
"1103",1314368,1178,32,1,112,699232,80,111.9899995,12,3,0.0114,1.3999,9.3325,37.33,0.16
"1104",1314371,1178,37,1,100,72982,11,15.04999995,1,0,0.0151,1.3682,15.05,15.04999995,0.21
"1105",1314372,1178,37,1,101,975884,167,237.3199975,14,3,0.0171,1.4211,16.9514,79.1067,0.24
"1106",1314373,1178,37,1,102,245607,33,47.87999952,3,1,0.0134,1.4509,15.96,47.88,0.19
"1107",1314377,1178,37,1,106,485369,114,164.6400015,3,0,0.0235,1.4442,54.88,164.6400015,0.34
"1108",1314378,1178,37,1,107,866355,139,200.8299961,11,5,0.016,1.4448,18.2573,40.166,0.23
"1109",1314379,1178,37,1,108,502710,72,105.2199969,8,2,0.0143,1.4614,13.1525,52.61,0.21
"1110",1314380,1178,37,1,109,475184,88,127.3200028,4,1,0.0185,1.4468,31.83,127.32,0.27
"1111",1314381,1178,37,1,110,357401,47,68.67000008,8,1,0.0132,1.4611,8.5838,68.67,0.19
"1112",1314382,1178,37,1,111,99810,14,20.05000019,2,0,0.014,1.4321,10.025,20.05000019,0.2
"1113",1314383,1178,37,1,112,81569,6,9.409999967,3,1,0.0074,1.5683,3.1367,9.41,0.12
"1114",1314384,1178,37,1,113,441192,53,77.59999979,6,2,0.012,1.4642,12.9333,38.8,0.18
"1115",1314385,1178,37,1,114,90470,11,16.73000002,1,1,0.0122,1.5209,16.73,16.73,0.18
"1116",1314386,1178,42,1,100,834243,166,246.7499975,18,7,0.0199,1.4864,13.7083,35.25,0.3
"1117",1314387,1178,42,1,101,696612,152,223.1899948,31,9,0.0218,1.4684,7.1997,24.7989,0.32
